district_id,district_name,school_id,school_name,address,city,state,zip,county,full_address,lon,lat
1976,Bend-LaPine Administrative SD 1,242,Cascade Middle,19619 Mountaineer Wy,Bend,OR,97702,Deschutes,"19619 Mountaineer Wy Bend, OR 97702",-121.3415115,44.0366262
2088,Bethel SD 52,581,Cascade Middle,1525 Echo Hollow Rd,Eugene,OR,97402,Lane,"1525 Echo Hollow Rd Eugene, OR 97402",-123.1665865,44.0788187
2139,Cascade SD 5,5380,Cascade Opportunity Center,11463 W Stayton Rd SE,Aumsville,OR,97325,Marion,"11463 W Stayton Rd SE Aumsville, OR 97325",-122.8759617,44.788419
2139,Cascade SD 5,811,Cascade Sr High,10226 Marion Rd SE,Turner,OR,97392,Marion,"10226 Marion Rd SE Turner, OR 97392",-122.9163267,44.8085808
2249,Mitchell SD 55,5440,Cascade Virtual Academy,603 NW 3rd St,Prineville,OR,97754,Wheeler,"603 NW 3rd St Prineville, OR 97754",-120.8533264,44.303207
2101,Lebanon Community SD 9,652,Cascades School,2163 7th St,Lebanon,OR,97355,Linn,"2163 7th St Lebanon, OR 97355",-122.9141826,44.52523739999999
2254,Newberg SD 29J,5831,Catalyst High School,1421 Deborah Rd,Newberg,OR,97132,Yamhill,"1421 Deborah Rd Newberg, OR 97132",-122.9509612,45.3097403
2243,Beaverton SD 48J,1158,Cedar Mill Elem,10265 NW Cornell Rd,Portland,OR,97229,Washington,"10265 NW Cornell Rd Portland, OR 97229",-122.7825279,45.5273354
2243,Beaverton SD 48J,1180,Cedar Park Middle,11100 SW Park Way,Portland,OR,97225,Washington,"11100 SW Park Way Portland, OR 97225",-122.7909774,45.5053578
1926,Oregon Trail SD 46,102,Cedar Ridge Middle,17100 Bluff Rd,Sandy,OR,97055,Clackamas,"17100 Bluff Rd Sandy, OR 97055",-122.2695156,45.4000232
1922,West Linn-Wilsonville SD 3J,45,Cedaroak Park Primary,4515 S Cedaroak Dr,West Linn,OR,97068,Clackamas,"4515 S Cedaroak Dr West Linn, OR 97068",-122.6338398,45.3892136
2083,Springfield SD 19,544,Centennial Elem,1315 Aspen St,Springfield,OR,97477,Lane,"1315 Aspen St Springfield, OR 97477",-123.0414794,44.0577295
2103,Scio SD 95,676,Centennial Elem,38875 NW First Ave,Scio,OR,97374,Linn,"38875 NW First Ave Scio, OR 97374",-122.85282,44.704955
2185,Centennial SD 28J,967,Centennial High,3505 SE 182nd Ave,Gresham,OR,97030,Multnomah,"3505 SE 182nd Ave Gresham, OR 97030",-122.4778234,45.4963184
2185,Centennial SD 28J,960,Centennial Middle,17650 SE Brooklyn St,Portland,OR,97236,Multnomah,"17650 SE Brooklyn St Portland, OR 97236",-122.4792277,45.5017592
2183,Gresham-Barlow SD 10J,3553,Center for Advanced Learning,1484 NW Civic Dr,Gresham,OR,97030,Multnomah,"1484 NW Civic Dr Gresham, OR 97030",-122.4404734,45.5081481
2100,Greater Albany Public SD 8J,631,Central Elem,336 9th Ave SW,Albany,OR,97321,Linn,"336 9th Ave SW Albany, OR 97321",-123.1066511,44.6304923
2212,La Grande SD 1,1066,Central Elem,701 H Ave,La Grande,OR,97850,Union,"701 H Ave La Grande, OR 97850",-118.1006615,45.3191853
2212,La Grande SD 1,1066,Central Elem,701 H Ave,La Grande,OR,97850,Union,"701 H Ave La Grande, OR 97850",-118.1006615,45.3191853
2191,Central SD 13J,1002,Central High,1530 Monmouth St,Independence,OR,97351,Polk,"1530 Monmouth St Independence, OR 97351",-123.2097333,44.8518864
2138,Silver Falls SD 4J,807,Central Howell Elem,8832 Silverton Rd NE,Silverton,OR,97381,Marion,"8832 Silverton Rd NE Silverton, OR 97381",-122.8796424,44.9904811
2105,Central Linn SD 552,1311,Central Linn Elem,239 W 2nd St,Halsey,OR,97348,Linn,"239 W 2nd St Halsey, OR 97348",-123.1112841,44.3875136
2105,Central Linn SD 552,687,Central Linn High,32433 Hwy 228,Halsey,OR,97348,Linn,"32433 Hwy 228 Halsey, OR 97348",-123.0888026,44.390991
2205,Milton-Freewater Unified SD 7,1057,Central Middle,306 SW 2nd Ave,Milton-Freewater,OR,97862,Umatilla,"306 SW 2nd Ave Milton-Freewater, OR 97862",-118.391681,45.9336509
2042,Central Point SD 6,382,Central Point Elem,450 S 4th St,Central Point,OR,97502,Jackson,"450 S 4th St Central Point, OR 97502",-122.9126878,42.3717219
2239,Hillsboro SD 1J,1368,Century High,2000 SE Century Blvd,Hillsboro,OR,97123,Washington,"2000 SE Century Blvd Hillsboro, OR 97123",-122.9153771,45.5039333
2180,Portland SD 1J,841,César Chávez K-8 School,5103 N Willis Blvd,Portland,OR,97203,Multnomah,"5103 N Willis Blvd Portland, OR 97203",-122.7193347,45.5844519
2082,Eugene SD 4J,4146,César E Chávez Elem,1510 W 14th Ave,Eugene,OR,97402,Lane,"1510 W 14th Ave Eugene, OR 97402",-123.1154534,44.0429341
2180,Portland SD 1J,839,Chapman Elem,1445 NW 26th Ave,Portland,OR,97210,Multnomah,"1445 NW 26th Ave Portland, OR 97210",-122.7058526,45.5332347
2142,Salem-Keizer SD 24J,1244,Chapman Hill Elem,1500 Doaks Ferry Rd NW,Salem,OR,97304,Polk,"1500 Doaks Ferry Rd NW Salem, OR 97304",-123.0765633,44.9555659
2082,Eugene SD 4J,1240,Charlemagne French Immersion Elem,3875 Kincaid St,Eugene,OR,97405,Lane,"3875 Kincaid St Eugene, OR 97405",-123.0750141,44.0136634
2242,Tigard-Tualatin SD 23J,1136,Charles F Tigard Elem,12850 SW Grant St,Tigard,OR,97223,Washington,"12850 SW Grant St Tigard, OR 97223",-122.7812488,45.4265372
2142,Salem-Keizer SD 24J,5064,Chavez Elementary,2400 Walker Rd NE,Salem,OR,97305,Marion,"2400 Walker Rd NE Salem, OR 97305",-122.96118,44.959242
2243,Beaverton SD 48J,1159,Chehalem Elem,15555 SW Davis Rd,Beaverton,OR,97007,Washington,"15555 SW Davis Rd Beaverton, OR 97007",-122.8365337,45.475463
2254,Newberg SD 29J,1336,Chehalem Valley Middle,403 W Foothills Dr,Newberg,OR,97132,Yamhill,"403 W Foothills Dr Newberg, OR 97132",-122.982455,45.3253377
1901,Corvallis SD 509J,28,Cheldelin Middle,987 Conifer Blvd NE,Corvallis,OR,97330,Benton,"987 Conifer Blvd NE Corvallis, OR 97330",-123.2370538,44.6010708
2226,Chenowith SD 9,1093,Chenowith Elem,922 Chenowith Lp W,The Dalles,OR,97058,Wasco,"922 Chenowith Lp W The Dalles, OR 97058",-121.2216825,45.6253074
4131,North Wasco County SD 21,1093,Chenowith Elem,922 Chenowith Lp W,The Dalles,OR,97058,Wasco,"922 Chenowith Lp W The Dalles, OR 97058",-121.2216825,45.6253074
2187,David Douglas SD 40,972,Cherry Park Elem,1930 SE 104th Ave,Portland,OR,97216,Multnomah,"1930 SE 104th Ave Portland, OR 97216",-122.5548555,45.5095568
2180,Portland SD 1J,840,Chief Joseph Elem,2409 N Saratoga St,Portland,OR,97217,Multnomah,"2409 N Saratoga St Portland, OR 97217",-122.691249,45.5732156
2087,South Lane SD 45J3,4395,Childs Way Charter School,37895 Row River Rd,Dorena,OR,97434,Lane,"37895 Row River Rd Dorena, OR 97434",-122.8444847,43.6992422
2087,South Lane SD 45J3,4395,Childs Way Charter School,37895 Row River Rd,Dorena,OR,97434,Lane,"37895 Row River Rd Dorena, OR 97434",-122.8444847,43.6992422
2057,Klamath County SD,468,Chiloquin Elem,548 2nd Ave,Chiloquin,OR,97624,Klamath,"548 2nd Ave Chiloquin, OR 97624",-121.8647483,42.5703861
2057,Klamath County SD,483,Chiloquin High,300 Elm St,Chiloquin,OR,97624,Klamath,"300 Elm St Chiloquin, OR 97624",-121.864063,42.5678997
2239,Hillsboro SD 1J,4206,City View Charter School,4174 SE Bentley St,Hillsboro,OR,97123,Washington,"4174 SE Bentley St Hillsboro, OR 97123",-122.9394333,45.5117357
1928,Oregon City SD 62,4802,Clackamas Academy of Industrial Sciences,1306 12th St,Oregon City,OR,97045,Clackamas,"1306 12th St Oregon City, OR 97045",-122.5963453,45.3563959
NA,NA,3806,Clackamas Community College - GED,19600 S Molalla Ave,Oregon City,OR,97045,Clackamas,"19600 S Molalla Ave Oregon City, OR 97045",-122.5741824,45.3217039
NA,NA,3804,Clackamas Community College - High School Diploma,19600 S Molalla Ave,Oregon City,OR,97045,Clackamas,"19600 S Molalla Ave Oregon City, OR 97045",-122.5741824,45.3217039
NA,NA,3802,Clackamas Community College Courses,19600 S Molalla Ave,Oregon City,OR,97045,Clackamas,"19600 S Molalla Ave Oregon City, OR 97045",-122.5741824,45.3217039
1924,North Clackamas SD 12,85,Clackamas High,14486 SE 122nd Ave,Clackamas,OR,97015,Clackamas,"14486 SE 122nd Ave Clackamas, OR 97015",-122.5352161,45.418335
1924,North Clackamas SD 12,4226,Clackamas Middle College,12021 SE 82nd Ave,Happy Valley,OR,97086,Clackamas,"12021 SE 82nd Ave Happy Valley, OR 97086",-122.5795625,45.4361121
1924,North Clackamas SD 12,4226,Clackamas Middle College,12021 SE 82nd Ave,Happy Valley,OR,97086,Clackamas,"12021 SE 82nd Ave Happy Valley, OR 97086",-122.5795625,45.4361121
1930,Estacada SD 108,131,Clackamas River Elem,301 NE 2nd Ave,Estacada,OR,97023,Clackamas,"301 NE 2nd Ave Estacada, OR 97023",-122.3327725,45.2914111
1924,North Clackamas SD 12,4223,Clackamas Web Academy,8740 SE Sunnybrook Blvd,Clackamas,OR,97015,Clackamas,"8740 SE Sunnybrook Blvd Clackamas, OR 97015",-122.5729379,45.4295907
2142,Salem-Keizer SD 24J,3373,Claggett Creek Middle,1810 Alder Dr NE,Keizer,OR,97303,Marion,"1810 Alder Dr NE Keizer, OR 97303",-123.0113361,44.9847229
2204,Umatilla SD 6R,1031,Clara Brownell Middle,1300 7th St,Umatilla,OR,97882,Umatilla,"1300 7th St Umatilla, OR 97882",-119.3380235,45.9169744
2180,Portland SD 1J,5817,Clark Elementary School,1231 SE 92nd Ave,Portland,OR,97216,Multnomah,"1231 SE 92nd Ave Portland, OR 97216",-122.5705519,45.513526
1925,Molalla River SD 35,93,Clarkes Elem,19100 S Windy City Rd,Mulino,OR,97042,Clackamas,"19100 S Windy City Rd Mulino, OR 97042",-122.4740165,45.2148782
1945,Clatskanie SD 6J,163,Clatskanie Elem,815 S Nehalem St,Clatskanie,OR,97016,Columbia,"815 S Nehalem St Clatskanie, OR 97016",-123.2058516,46.0992582
1945,Clatskanie SD 6J,168,Clatskanie Middle/High,471 SW Bel Air Dr,Clatskanie,OR,97016,Columbia,"471 SW Bel Air Dr Clatskanie, OR 97016",-123.2118718,46.101634
1945,Clatskanie SD 6J,5907,Clatskanie Virtual Academy,660 SW Bryant St.,Clatskanie,OR,97016,Columbia,"660 SW Bryant St. Clatskanie, OR 97016",-123.2091166,46.1010773
2183,Gresham-Barlow SD 10J,1312,Clear Creek Middle,219 NE 219th,Gresham,OR,97030,Multnomah,"219 NE 219th Gresham, OR 97030",-122.4378493,45.5240521
2142,Salem-Keizer SD 24J,734,Clear Lake Elem,7425 Meadowglen St N,Keizer,OR,97303,Marion,"7425 Meadowglen St N Keizer, OR 97303",-123.0188739,45.0267472
1900,Philomath SD 17J,3162,Clemens Primary,535 S 19th St,Philomath,OR,97370,Benton,"535 S 19th St Philomath, OR 97370",-123.3582614,44.5361585
2180,Portland SD 1J,909,Cleveland High,3400 SE 26th Ave,Portland,OR,97202,Multnomah,"3400 SE 26th Ave Portland, OR 97202",-122.6385861,45.4984641
2139,Cascade SD 5,806,Cloverdale Elem,9666 Parrish Gap Rd SE,Turner,OR,97392,Marion,"9666 Parrish Gap Rd SE Turner, OR 97392",-122.9695768,44.8148377
2082,Eugene SD 4J,507,Coburg Community Charter,91274 N Coburg Rd,Eugene,OR,97401,Lane,"91274 N Coburg Rd Eugene, OR 97401",-123.0724935,44.1427249
1994,South Umpqua SD 19,291,Coffenberry Middle,591 NE Rice,Myrtle Creek,OR,97457,Douglas,"591 NE Rice Myrtle Creek, OR 97457",-123.2816122,43.0294834
2082,Eugene SD 4J,518,Colin Kelly Middle,850 Howard Ave,Eugene,OR,97404,Lane,"850 Howard Ave Eugene, OR 97404",-123.143394,44.0875056
2227,The Dalles SD 12,1097,Colonel Wright Elem,610 W 14th St,The Dalles,OR,97058,Wasco,"610 W 14th St The Dalles, OR 97058",-121.1984792,45.5971764
4131,North Wasco County SD 21,1097,Colonel Wright Elem,610 W 14th St,The Dalles,OR,97058,Wasco,"610 W 14th St The Dalles, OR 97058",-121.1984792,45.5971764
1927,Colton SD 53,103,Colton Elem,30439 S Grays Hill Rd,Colton,OR,97017,Clackamas,"30439 S Grays Hill Rd Colton, OR 97017",-122.4147509,45.1655969
1927,Colton SD 53,104,Colton High,30205 S Wall St,Colton,OR,97017,Clackamas,"30205 S Wall St Colton, OR 97017",-122.4386226,45.1694265
1927,Colton SD 53,1248,Colton Middle,21580 S Schieffer Rd,Colton,OR,97017,Clackamas,"21580 S Schieffer Rd Colton, OR 97017",-122.4218689,45.1672583
1927,Colton SD 53,5720,Colton Virtual Academy,30205 S Wall St,Colton,OR,97017,Clackamas,"30205 S Wall St Colton, OR 97017",-122.4386226,45.1694265
1948,St Helens SD 502,179,Columbia City Elem,2000 Second St,Columbia City,OR,97018,Columbia,"2000 Second St Columbia City, OR 97018",-122.8092998,45.8918712
2204,Umatilla SD 6R,5908,Columbia Vista Intermediate,251 Grant Street,Umatilla,OR,97882,Umatilla,"251 Grant Street Umatilla, OR 97882",-119.3529803,45.9085937
2243,Beaverton SD 48J,1305,Community School,1841 SW Merlo Dr,Beaverton,OR,97003,Washington,"1841 SW Merlo Dr Beaverton, OR 97003",-122.8482268,45.506124
2097,Lincoln County SD,5690,Compass School,322 NE Eads St,Newport,OR,97365,Lincoln,"322 NE Eads St Newport, OR 97365",-124.0460036,44.6389552
2006,Condon SD 25J,325,Condon Elem,715 S. Washington St.,Condon,OR,97823,Gilliam,"715 S. Washington St. Condon, OR 97823",-120.1823136,45.2307621
2006,Condon SD 25J,326,Condon High,210 E Bayard St,Condon,OR,97823,Gilliam,"210 E Bayard St Condon, OR 97823",-120.1827044,45.2317729
2243,Beaverton SD 48J,1319,Conestoga Middle,12250 SW Conestoga Dr,Beaverton,OR,97008,Washington,"12250 SW Conestoga Dr Beaverton, OR 97008",-122.8028589,45.4466057
2243,Beaverton SD 48J,1160,Cooper Mountain Elem,7670 SW 170th Ave,Beaverton,OR,97007,Washington,"7670 SW 170th Ave Beaverton, OR 97007",-122.8500703,45.4648548
1964,Coquille SD 8,191,Coquille Junior Senior High,499 W Central Blvd,Coquille,OR,97423,Coos,"499 W Central Blvd Coquille, OR 97423",-124.1942987,43.1853421
1964,Coquille SD 8,4025,Coquille Valley Elementary,1115 N Baxter St,Coquille,OR,97423,Coos,"1115 N Baxter St Coquille, OR 97423",-124.1872162,43.1847041
2186,Corbett SD 39,4592,Corbett School,35800 E Hist Columbia River Hwy,Corbett,OR,97019,Multnomah,"35800 E Hist Columbia River Hwy Corbett, OR 97019",-122.292308,45.5315533
2241,Forest Grove SD 15,1128,Cornelius Elem,200 N 14th Ave,Cornelius,OR,97113,Washington,"200 N 14th Ave Cornelius, OR 97113",-123.0540753,45.5216778
1901,Corvallis SD 509J,40,Corvallis High,1400 NW Buchanan Ave,Corvallis,OR,97330,Benton,"1400 NW Buchanan Ave Corvallis, OR 97330",-123.2685493,44.5750027
2087,South Lane SD 45J3,580,Cottage Grove High,1375 S River Rd,Cottage Grove,OR,97424,Lane,"1375 S River Rd Cottage Grove, OR 97424",-123.0706783,43.7852678
2336,Oregon Department of Education,4604,Cottonwood School of Civics and Science,2510 SW 1st Ave,Portland,OR,97201,Multnomah,"2510 SW 1st Ave Portland, OR 97201",-122.6780857,45.5047966
2336,Oregon Department of Education,4604,Cottonwood School of Civics and Science,2510 SW 1st Ave,Portland,OR,97201,Multnomah,"2510 SW 1st Ave Portland, OR 97201",-122.6780857,45.5047966
2216,Cove SD 15,3434,Cove Charter School,803 Main St,Cove,OR,97824,Union,"803 Main St Cove, OR 97824",-117.8096146,45.2982344
2015,Harney County SD 4,346,Crane Elem,43277 Crane-Venator Ln,Crane,OR,97732,Harney,"43277 Crane-Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
2023,Harney County Union High SD 1J,358,Crane Union High,43277 Crane-Venator Ln,Crane,OR,97732,Harney,"43277 Crane-Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
2042,Central Point SD 6,389,Crater High,655 N 3rd St,Central Point,OR,97502,Jackson,"655 N 3rd St Central Point, OR 97502",-122.921803,42.3799302
2043,Eagle Point SD 9,5251,Crater Lake Academy,585 Nick Young Rd,Eagle Point,OR,97524,Jackson,"585 Nick Young Rd Eagle Point, OR 97524",-122.8258368,42.46134079999999
2242,Tigard-Tualatin SD 23J,2714,Creekside Community High School,8040 SW Durham Rd,Tigard,OR,97224,Washington,"8040 SW Durham Rd Tigard, OR 97224",-122.7599991,45.40393
1901,Corvallis SD 509J,41,Crescent Valley High,4444 NW Highland Dr,Corvallis,OR,97330,Benton,"4444 NW Highland Dr Corvallis, OR 97330",-123.2658058,44.6169801
2086,Creswell SD 40,570,Creslane Elem,996 W A St,Creswell,OR,97426,Lane,"996 W A St Creswell, OR 97426",-123.0219941,43.9196057
2180,Portland SD 1J,843,Creston Elem,4701 SE Bush St,Portland,OR,97206,Multnomah,"4701 SE Bush St Portland, OR 97206",-122.6142517,45.49551169999999
2097,Lincoln County SD,623,Crestview Heights School,3000 Crestline Dr,Waldport,OR,97394,Lincoln,"3000 Crestline Dr Waldport, OR 97394",-124.0672319,44.4055764
2086,Creswell SD 40,572,Creswell High,33390 E Nieblock Ln,Creswell,OR,97426,Lane,"33390 E Nieblock Ln Creswell, OR 97426",-123.0288854,43.9245115
2086,Creswell SD 40,571,Creswell Middle,655 W Oregon Ave,Creswell,OR,97426,Lane,"655 W Oregon Ave Creswell, OR 97426",-123.0265464,43.9168834
1970,Crook County SD,225,Crook County High,1100 SE Lynn Blvd,Prineville,OR,97754,Crook,"1100 SE Lynn Blvd Prineville, OR 97754",-120.8341764,44.2926406
1970,Crook County SD,224,Crook County Middle,100 NE Knowledge St,Prineville,OR,97754,Crook,"100 NE Knowledge St Prineville, OR 97754",-120.8335608,44.3013522
1970,Crook County SD,219,Crooked River Elem,1400 SE 2nd St,Prineville,OR,97754,Crook,"1400 SE 2nd St Prineville, OR 97754",-120.8299561,44.2994796
2142,Salem-Keizer SD 24J,1329,Crossler Middle,1155 Davis Rd S,Salem,OR,97306,Marion,"1155 Davis Rd S Salem, OR 97306",-123.063468,44.8747565
2089,Crow-Applegate-Lorane SD 66,592,Crow High,25863 Crow Rd,Eugene,OR,97402,Lane,"25863 Crow Rd Eugene, OR 97402",-123.3199645,43.9874186
2050,Culver SD 4,425,Culver Elem,310 West E St,Culver,OR,97734,Jefferson,"310 West E St Culver, OR 97734",-121.2125745,44.5230605
2050,Culver SD 4,426,Culver High,710 Fifth St,Culver,OR,97734,Jefferson,"710 Fifth St Culver, OR 97734",-121.2135626,44.5219126
2050,Culver SD 4,1295,Culver Middle,218 West F St,Culver,OR,97734,Jefferson,"218 West F St Culver, OR 97734",-121.211628,44.52212670000001
2142,Salem-Keizer SD 24J,735,Cummings Elem,613 Cummings Ln N,Keizer,OR,97303,Marion,"613 Cummings Ln N Keizer, OR 97303",-123.0344912,44.9917305
2180,Portland SD 1J,1363,da Vinci Middle,2508 NE Everett,Portland,OR,97232,Multnomah,"2508 NE Everett Portland, OR 97232",-122.6394456,45.5243768
2190,Dallas SD 2,5298,Dallas Community Charter,689 Main St,Dallas,OR,97338,Polk,"689 Main St Dallas, OR 97338",-123.3169875,44.9228635
2190,Dallas SD 2,995,Dallas High,1250 Holman Ave,Dallas,OR,97338,Polk,"1250 Holman Ave Dallas, OR 97338",-123.3043851,44.9158908
2059,Lake County SD 7,491,Daly Middle,906 S 3rd St,Lakeview,OR,97630,Lake,"906 S 3rd St Lakeview, OR 97630",-120.3509895,42.1864875
2088,Bethel SD 52,583,Danebo Elem,1265 Candlelight Dr,Eugene,OR,97402,Lane,"1265 Candlelight Dr Eugene, OR 97402",-123.1794322,44.0765525
2187,David Douglas SD 40,983,David Douglas High,1001 SE 135th Ave,Portland,OR,97233,Multnomah,"1001 SE 135th Ave Portland, OR 97233",-122.5264454,45.5158227
2182,Reynolds SD 7,949,Davis Elem,19501 NE Davis St,Portland,OR,97230,Multnomah,"19501 NE Davis St Portland, OR 97230",-122.4616929,45.5237522
1993,Douglas County SD 15,3348,Days Creek Charter School,11381 Tiller Trail Hwy,Days Creek,OR,97429,Douglas,"11381 Tiller Trail Hwy Days Creek, OR 97429",-123.1660289,42.9697216
2253,Dayton SD 8,1211,Dayton Grade,526 Ferry St,Dayton,OR,97114,Yamhill,"526 Ferry St Dayton, OR 97114",-123.0782879,45.2186344
2253,Dayton SD 8,1212,Dayton High,801 Ferry St,Dayton,OR,97114,Yamhill,"801 Ferry St Dayton, OR 97114",-123.0850732,45.21584559999999
2253,Dayton SD 8,1291,Dayton Jr High,801 Ferry St,Dayton,OR,97114,Yamhill,"801 Ferry St Dayton, OR 97114",-123.0850732,45.21584559999999
2011,Dayville SD 16J,3353,Dayville School,285 School House Rd,Dayville,OR,97825,Grant,"285 School House Rd Dayville, OR 97825",-119.5377727,44.4675144
2183,Gresham-Barlow SD 10J,90,Deep Creek – Damascus K-8 School,15600 SE 232nd Dr,Damascus,OR,97089,Multnomah,"15600 SE 232nd Dr Damascus, OR 97089",-122.4212349,45.40940579999999
2242,Tigard-Tualatin SD 23J,1369,Deer Creek Elem,16155 SW 131st Ave,Tigard,OR,97224,Washington,"16155 SW 131st Ave Tigard, OR 97224",-122.8135267,45.4024312
1976,Bend-LaPine Administrative SD 1,5384,Desert Sky Montessori,63175 O B Riley Rd,Bend,OR,97703,Deschutes,"63175 O B Riley Rd Bend, OR 97703",-121.3136461,44.094072
2206,Hermiston SD 8,3426,Desert View Elem,1225 SW 9th,Hermiston,OR,97838,Umatilla,"1225 SW 9th Hermiston, OR 97838",-119.3043619,45.8304871
1965,Coos Bay SD 9,3227,Destinations Academy,333 S 10th St,Coos Bay,OR,97420,Coos,"333 S 10th St Coos Bay, OR 97420",-124.22348,43.3654309
2249,Mitchell SD 55,5441,Destinations Career Academy of Oregon,603 NW 3rd St,Prineville,OR,97754,Wheeler,"603 NW 3rd St Prineville, OR 97754",-120.8533264,44.303207
2183,Gresham-Barlow SD 10J,932,Dexter McCarty Middle,1400 SE 5th St,Gresham,OR,97080,Multnomah,"1400 SE 5th St Gresham, OR 97080",-122.4176083,45.493297
2017,Diamond SD 7,348,Diamond Elem,40524 S Diamond Ln,Diamond,OR,97722,Harney,"40524 S Diamond Ln Diamond, OR 97722",-118.6858302,43.0081628
2002,Winston-Dillard SD 116,5201,Dillard Alternative High,165 Dyke Rd,Dillard,OR,97432,Douglas,"165 Dyke Rd Dillard, OR 97432",-123.4297602,43.1002904
2241,Forest Grove SD 15,1129,Dilley Elem,4115 SW Dilley Rd,Forest Grove,OR,97116,Washington,"4115 SW Dilley Rd Forest Grove, OR 97116",-123.1293039,45.4902901
2117,Willamette ESD,5905,Discovery Academy,3710 Portland Rd NE,Salem,OR,97301,Marion,"3710 Portland Rd NE Salem, OR 97301",-123.0013774,44.97351159999999
5881,ODE Recovery School District,5905,Discovery Academy,3710 Portland Rd NE,Salem,OR,97301,Marion,"3710 Portland Rd NE Salem, OR 97301",-123.0013774,44.97351159999999
2087,South Lane SD 45J3,574,Dorena School,37141 Row River Rd,Dorena,OR,97434,Lane,"37141 Row River Rd Dorena, OR 97434",-122.8798334,43.7380006
2021,Double O SD 28,352,Double O Elem,60077 Double O Rd,Hines,OR,97738,Harney,"60077 Double O Rd Hines, OR 97738",-119.3205817,43.486229
2083,Springfield SD 19,545,Douglas Gardens Elem,3680 Jasper Rd,Springfield,OR,97478,Lane,"3680 Jasper Rd Springfield, OR 97478",-122.9757081,44.0363218
