district_id,district_name,school_id,school_name,school_year,level,grade,student_group,fall_ct,fall_pct,spring_ct,spring_pct,reported_fall_ct,reported_spring_ct,fall_ct_pps,fall_pct_pps
1928,Oregon City SD 62,114,John McLoughlin Elementary School,2025,school,10,all,0,,,,,,,
1928,Oregon City SD 62,114,John McLoughlin Elementary School,2025,school,11,all,0,,,,,,,
1928,Oregon City SD 62,114,John McLoughlin Elementary School,2025,school,12,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,all,20,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,aian,1,5,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,asian,0,0,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,nhpi,0,0,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,black,1,5,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,hispanic,5,25,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,white,10,50,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,all,multi,,15,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,k,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,1,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,2,all,1,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,3,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,4,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,5,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,6,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,7,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,8,all,0,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,9,all,1,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,10,all,3,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,11,all,2,,,,,,,
1928,Oregon City SD 62,1928,Oregon City SD 62,2025,district,12,all,13,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,all,1944,,1816,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,aian,8,0.4,7,0,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,asian,47,2.4,47,3,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,nhpi,7,0.4,9,0,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,black,16,0.8,16,1,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,hispanic,333,17.1,321,18,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,white,1381,71,1280,70,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,all,multi,,7.8,136,7,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,k,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,1,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,2,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,3,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,4,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,5,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,6,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,7,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,8,all,0,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,9,all,487,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,10,all,491,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,11,all,467,,,,,,,
1928,Oregon City SD 62,118,Oregon City Senior High School,2025,school,12,all,499,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,all,111,,109,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,aian,0,0,0,0,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,asian,0,0,0,0,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,nhpi,0,0,1,1,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,black,1,0.9,1,1,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,hispanic,22,19.8,15,14,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,white,77,69.4,82,75,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,all,multi,,9.9,10,9,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,k,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,1,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,2,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,3,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,4,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,5,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,6,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,7,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,8,all,0,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,9,all,16,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,10,all,25,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,11,all,31,,,,,,,
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,2025,school,12,all,39,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,all,475,,475,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,aian,5,1.1,5,1,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,asian,7,1.5,7,1,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,nhpi,3,0.6,6,1,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,black,7,1.5,7,1,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,hispanic,63,13.3,66,14,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,white,355,74.7,350,74,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,all,multi,,7.4,34,7,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,k,all,65,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,1,all,72,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,2,all,78,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,3,all,82,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,4,all,93,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,5,all,85,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,6,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,7,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,8,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,9,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,10,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,11,all,0,,,,,,,
1928,Oregon City SD 62,139,Redland Elementary School,2025,school,12,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,all,2,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,aian,0,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,asian,0,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,nhpi,0,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,black,0,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,hispanic,0,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,white,2,100,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,all,multi,,0,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,k,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,1,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,2,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,3,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,4,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,5,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,6,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,7,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,8,all,1,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,9,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,10,all,0,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,11,all,1,,,,,,,
1928,Oregon City SD 62,1671,Serendipity,2025,school,12,all,0,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,all,203,,205,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,aian,0,0,0,0,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,asian,2,1,2,1,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,nhpi,0,0,0,0,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,black,0,0,0,0,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,hispanic,15,7.4,15,7,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,white,168,82.8,170,83,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,all,multi,,8.9,18,9,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,k,all,22,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,1,all,24,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,2,all,23,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,3,all,25,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,4,all,24,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,5,all,24,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,6,all,21,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,7,all,24,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,8,all,16,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,9,all,0,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,10,all,0,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,11,all,0,,,,,,,
1928,Oregon City SD 62,4480,Springwater Environmental Sciences School,2025,school,12,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,all,685,,672,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,aian,1,0.1,1,0,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,asian,10,1.5,9,1,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,nhpi,9,1.3,9,1,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,black,4,0.6,5,1,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,hispanic,87,12.7,89,13,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,white,518,75.6,505,75,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,all,multi,,8.2,54,8,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,k,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,1,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,2,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,3,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,4,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,5,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,6,all,235,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,7,all,226,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,8,all,224,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,9,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,10,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,11,all,0,,,,,,,
1928,Oregon City SD 62,116,Tumwata Middle School,2025,school,12,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,all,150,,150,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,aian,1,0.7,1,1,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,asian,3,2,3,2,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,nhpi,0,0,0,0,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,black,8,5.3,9,6,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,hispanic,24,16,26,17,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,white,104,69.3,103,69,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,all,multi,,6.7,8,5,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,k,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,1,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,2,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,3,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,4,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,5,all,25,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,6,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,7,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,8,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,9,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,10,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,11,all,0,,,,,,,
2336,Oregon Department of Education,4850,Eagle Charter School,2025,school,12,all,0,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,all,367,,364,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,aian,0,0,0,0,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,asian,0,0,0,0,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,nhpi,0,0,0,0,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,black,4,1.1,4,1,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,hispanic,303,82.6,303,83,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,white,56,15.3,53,15,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,all,multi,,1.1,4,1,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,k,all,25,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,1,all,39,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,2,all,26,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,3,all,26,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,4,all,26,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,5,all,26,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,6,all,30,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,7,all,30,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,8,all,30,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,9,all,30,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,10,all,29,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,11,all,27,,,,,,,
2336,Oregon Department of Education,4040,Four Rivers Community School,2025,school,12,all,23,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,all,86,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,aian,2,2.3,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,asian,1,1.2,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,nhpi,4,4.7,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,black,6,7,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,hispanic,35,40.7,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,white,35,40.7,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,all,multi,,3.5,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,k,all,2,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,1,all,1,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,2,all,8,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,3,all,8,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,4,all,2,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,5,all,8,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,6,all,6,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,7,all,6,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,8,all,3,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,9,all,9,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,10,all,5,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,11,all,11,,,,,,,
2336,Oregon Department of Education,1832,Oregon School for the Deaf,2025,school,12,all,17,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,all,198,,166,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,aian,0,0,0,0,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,asian,6,3,5,3,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,nhpi,1,0.5,1,1,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,black,7,3.5,7,4,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,hispanic,33,16.7,29,17,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,white,115,58.1,97,58,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,all,multi,,18.2,27,16,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,k,all,17,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,1,all,21,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,2,all,24,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,3,all,21,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,4,all,24,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,5,all,24,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,6,all,23,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,7,all,21,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,8,all,23,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,9,all,0,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,10,all,0,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,11,all,0,,,,,,,
2336,Oregon Department of Education,4604,The Cottonwood School of Civics and Science,2025,school,12,all,0,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,all,273,,262,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,aian,3,1.1,1,0,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,asian,5,1.8,5,2,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,nhpi,0,0,0,0,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,black,16,5.9,17,6,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,hispanic,36,13.2,36,14,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,white,174,63.7,168,64,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,all,multi,,14.3,35,13,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,k,all,13,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,1,all,31,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,2,all,25,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,3,all,39,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,4,all,37,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,5,all,40,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,6,all,31,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,7,all,30,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,8,all,27,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,9,all,0,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,10,all,0,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,11,all,0,,,,,,,
2336,Oregon Department of Education,4720,The Ivy School,2025,school,12,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,all,427,,424,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,aian,0,0,0,0,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,asian,4,0.9,4,1,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,nhpi,2,0.5,2,0,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,black,4,0.9,4,1,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,hispanic,82,19.2,81,19,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,white,315,73.8,314,74,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,all,multi,,4.7,19,4,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,k,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,1,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,2,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,3,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,4,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,5,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,6,all,143,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,7,all,152,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,8,all,132,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,9,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,10,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,11,all,0,,,,,,,
1926,Oregon Trail SD 46,97,Boring Middle School,2025,school,12,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,all,471,,461,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,aian,4,0.8,4,1,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,asian,4,0.8,4,1,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,nhpi,2,0.4,2,0,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,black,4,0.8,3,1,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,hispanic,83,17.6,81,18,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,white,341,72.4,335,73,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,all,multi,,7,32,7,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,k,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,1,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,2,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,3,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,4,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,5,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,6,all,153,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,7,all,152,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,8,all,166,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,9,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,10,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,11,all,0,,,,,,,
1926,Oregon Trail SD 46,102,Cedar Ridge Middle School,2025,school,12,all,0,,,,,,,
1926,Oregon Trail SD 46,101,Firwood Elementary School,2025,school,all,all,430,,426,,,,,
1926,Oregon Trail SD 46,101,Firwood Elementary School,2025,school,all,aian,5,1.2,7,2,,,,
1926,Oregon Trail SD 46,101,Firwood Elementary School,2025,school,all,asian,1,0.2,1,0,,,,
