school_yr,location,district_id,district_name,school_id,school_name,school_type,grade_band,virtual_status,governance,adm,total_expenditures,per_pupil_exp,fed_per_pupil_exp,state_local_per_pupil_exp,direct_classroom_expenditures,classroom_support,building_support,central_support,other_expenditures,esd_direct_support,school_expenditures,district_expenditures,general_fund,special_state_and_local_revenue_funds,special_federal_revenue_funds,special_revenue_funds,trust_and_agency_funds,internal_service_funds,enterprise_funds,esd_general_fund,esd_special_revenue_funds,esd_internal,source_file,school_year
22-23,Corvallis SD 509J-Kathryn Jones Harrison Elementary School,1901,Corvallis SD 509J,35,Kathryn Jones Harrison Elementary School,Regular,Elementary,Not Virtual,Public,270.33,5442710.6213959204,20133.579778033902,1643.9107197927301,18489.669058241201,2952770.0842551002,1134637.88731782,1004724.17170285,193749.95368979001,156828.52443036201,138754.774676178,2651522.0499999998,2652433.7967197401,4205500.5905916896,428053.22314055602,444398.38488156901,158489.50390592101,17911.177348191301,49602.966851810801,0,138084.13480288599,670.63987329166002,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Lincoln Elementary School,1901,Corvallis SD 509J,36,Lincoln Elementary School,Regular,Elementary,Not Virtual,Public,322.93,6588102.1958191302,20401.022499672101,2247.5547939541202,18153.467705718002,3708336.8438941301,1266560.1343318999,1194412.2314674701,231449.238135035,187343.747990592,165753.2622579,3253812.53,3168536.4035612298,4818730.7504571304,607836.55389183504,725802.86961160495,189327.915867048,21396.2804759051,59254.563257704503,0,164952.131291,801.13096689999497,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Mt View Elementary School,1901,Corvallis SD 509J,37,Mt View Elementary School,Regular,Elementary,Not Virtual,Public,230.58,4819296.6758194501,20900.757549741698,2130.8576838347799,18769.8998659069,2583844.09226553,1073563.3573404399,862860.68522673496,165260.47542556099,133768.06556117599,118351.925220409,2438531.46,2262413.2905990402,3666781.7153987102,350058.36459752702,491333.16473862401,135184.81045620999,15277.4729883696,42309.222419600199,0,117779.897913104,572.02730730437202,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Linus Pauling Middle School,1901,Corvallis SD 509J,38,Linus Pauling Middle School,Regular,Junior High/Middle School,Not Virtual,Public,758.42,13983847.3632404,18438.1310662172,1161.5697236679,17276.561342549299,7092174.9158522999,3117232.3324110499,2790880.2830091901,543572.07811715698,439987.75385075703,389281.23482375999,6153072.9900000002,7441493.1384167196,10870425.415189,1209122.08971834,880957.70982421399,444647.68820452399,50250.416618263996,139162.808862317,0,387399.731872915,1881.5029508447401,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Letitia Carson Elementary School,1901,Corvallis SD 509J,39,Letitia Carson Elementary School,Regular,Elementary,Not Virtual,Public,394.35,7655824.1407945203,19413.779994407301,1897.31005687221,17516.469937534999,4133365.5636625499,1555068.84524722,1455975.4499083301,282637.12587418698,228777.15610222,202411.66497817801,3584114.6999999899,3869297.77581634,5787849.9775938103,587670.34539480798,748204.22092755802,231200.14746902001,26128.334950835098,72359.449480307696,0,201433.353899006,978.31107917199699,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Corvallis High School,1901,Corvallis SD 509J,40,Corvallis High School,Regular,High School,Supplemental Virtual,Public,1243.26,22835112.288528401,18367.125370822199,1261.49454758711,17105.6308232351,10732439.282129601,5872615.0014055101,4590626.0439118296,891064.87413298304,748367.08694851503,638139.537468669,9998308.7400000002,12198664.0110597,15988940.464519,3600265.48943413,1568365.71123315,728900.45731541398,82374.321569609107,228126.30698843001,0,635055.23410289898,3084.3033657699398,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Crescent Valley High School,1901,Corvallis SD 509J,41,Crescent Valley High School,Regular,High School,Supplemental Virtual,Public,915.54,17145543.297722802,18727.246540536598,1254.0507016602601,17473.195838876301,7944530.5829793802,4604362.0207618698,3409329.19855705,656182.564277553,531138.93114701903,469927.66769144399,7692486.7199999997,8983128.9100314304,11996539.0504524,2765525.25155182,1148133.5793980299,536764.25260247604,60660.671436256198,167992.82459034101,0,467656.378416878,2271.2892745660702,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Franklin School,1901,Corvallis SD 509J,1322,Franklin School,Regular,Elementary,Not Virtual,Public,299.54000000000002,5534420.9857704798,18476.400433232498,1169.7724626832601,17306.6279705493,2954508.09849951,1082163.9255779199,1109289.38511586,214685.24073628499,173774.33584089999,153747.66103097101,2441635.7799999998,2939037.5447395099,4353163.1736253304,426692.46016802499,350393.64347214601,175614.789331482,19846.535948201199,54962.722194323302,0,153004.55642679901,743.10460417187801,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Corvallis SD 509J,1901,Corvallis SD 509J,1901,Corvallis SD 509J,District,District,NA,Public,73.73,761270.79262021102,10325.115863559,973.33031806151496,9351.7855454975597,259315.10967272799,140818.08623476099,265520.56866626401,52843.502702431302,42773.525344026202,37844.077745254399,0,723426.71487495594,494220.24964978301,95802.422195661697,71763.644350675502,43226.542089237599,4885.1074830102098,13528.7491065882,0,37661.1669404684,182.91080478597999,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Corvallis SD 509J-Inavale Community Partners dba Muddy Creek Charter School,1901,Corvallis SD 509J,4637,Inavale Community Partners dba Muddy Creek Charter School,Charter,Elementary,Not Virtual,Public,104.087623762376,1074716.77530908,10325.115863559,973.33031806151496,9351.7855454975597,366085.63097130402,198798.589162371,374846.12847560301,74601.310559837104,60385.116139962898,53426.015542956098,0,1021290.75976612,697710.72021286096,135248.15512039,101311.63994290101,61024.658206063803,6896.5038617975797,19099.082422109601,0,53167.792960145402,258.22258281074897,0,2022-23 School Level Spending Report.xlsx,2023
22-23,NA-Clackamas ESD,1902,Clackamas ESD,1902,Clackamas ESD,ESD,ESD,NA,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Cedaroak Park Primary School,1922,West Linn-Wilsonville SD 3J,45,Cedaroak Park Primary School,Regular,Elementary,Not Virtual,Public,339.06,5828444.9387142304,17190.010436837802,148.753571660945,17041.256865176802,3453009.2342311102,1112803.2410885899,949546.76246784499,161393.819709392,151691.88121728101,142248.74775775199,4287135.5999999996,1399060.59095648,5057764.5321503002,425972.61598002102,50436.386007360001,152022.65681879199,0,0,0,137787.19286141999,4461.5548963322299,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Inza R Wood Middle School,1922,West Linn-Wilsonville SD 3J,46,Inza R Wood Middle School,Regular,Junior High/Middle School,Not Virtual,Public,495.62,8393081.1645972598,16934.508624747301,148.753571660945,16785.755053086301,4920819.9295724202,1604526.66377375,1410082.42976202,235916.96137665599,221735.18011239599,207931.70637555901,6140076.5800000001,2045072.8782217,7265882.1987298196,646158.55955942394,73725.245186597502,199383.454745856,0,0,0,201410.041072308,6521.6653032506902,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Stafford Primary School,1922,West Linn-Wilsonville SD 3J,47,Stafford Primary School,Regular,Elementary,Not Virtual,Public,352.88,5873477.8782371199,16644.405685323902,148.753571660945,16495.652113663,3479674.11833444,1106855.21907728,961101.54577140696,167972.19105482899,157874.80399915701,148046.77080385599,4269345.16,1456085.94743326,4949112.6577732498,580997.27360181103,52492.160367714197,142829.015690484,0,0,0,143403.36405632601,4643.4067475305701,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Sunset Primary School,1922,West Linn-Wilsonville SD 3J,48,Sunset Primary School,Regular,Elementary,Not Virtual,Public,367.63,6189309.7402604604,16835.703670158699,148.753571660945,16686.9500984978,3743851.6331625199,1137679.8316194799,968311.23061420897,174993.24585549399,164473.79900875699,154234.96472064601,4518126.0199999996,1516948.7555398201,5424805.5691002104,392304.96579583298,54686.275549713202,163277.965094062,0,0,0,149397.46862397101,4837.4960966749704,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-West Linn High School,1922,West Linn-Wilsonville SD 3J,51,West Linn High School,Regular,High School,Not Virtual,Public,1897.79,28734244.031008899,15140.897586671301,225.27858760053701,14915.618999070701,14270053.4522903,7540356.9236578401,5098237.4798456002,903355.09085792606,922241.08435717796,796196.10395559703,20107212.09,7830835.8370533297,23318779.097422302,3406834.75864367,427531.45076242398,784902.62022484699,0,0,0,771223.84457168099,24972.259383915301,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Boeckman Creek Primary School,1922,West Linn-Wilsonville SD 3J,1272,Boeckman Creek Primary School,Regular,Elementary,Not Virtual,Public,469.01,7887937.0711164996,16818.270550982899,363.92181967271398,16454.348731310201,4950098.5088351201,1231443.74412983,1273314.16991342,223250.50251254099,209830.14572558599,196767.78501109901,5755897.04,1935272.2461053999,6854514.5639087902,440870.62808939401,170682.97264469901,225101.12146252001,0,0,0,190596.27005230499,6171.5149587942497,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Willamette Primary School,1922,West Linn-Wilsonville SD 3J,1286,Willamette Primary School,Regular,Elementary,Not Virtual,Public,424.92,7083651.4879497802,16670.553252258698,148.753571660945,16521.799680597702,4247235.8811422298,1295583.34535116,1148464.0197358399,202263.49870499299,190104.743015535,178270.32943203,5152037.13,1753344.0285177501,6207821.4590813098,436944.92422943102,63208.3676701687,197406.407536841,0,0,0,172678.97714467801,5591.3522873517704,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Athey Creek Middle School,1922,West Linn-Wilsonville SD 3J,1287,Athey Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,511.79019607843099,9148008.0674767699,17874.527760736601,148.753571660945,17725.774189075699,5354580.8860301403,1847132.6529280201,1458494.92780717,243614.03478710799,244185.565924316,214715.72732510799,6821496.5099999998,2111795.8301516599,8063017.7508630399,588465.76652820595,76130.619607721994,205678.20315269299,0,0,0,207981.28488067799,6734.4424444303604,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Wilsonville High School,1922,West Linn-Wilsonville SD 3J,1323,Wilsonville High School,Regular,High School,Not Virtual,Public,1255.99,21886036.462630399,17425.3270031055,229.17647311716601,17196.150529988299,11095107.055465801,5718158.7799574304,3879619.8025499498,597855.90637881204,595294.91827845597,526936.24932536797,16176518.630000001,5182581.5833051102,17967956.460938301,2404151.4146013898,287843.35847043002,699148.97929491999,0,0,0,510409.179384224,16527.069941144098,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-West Linn-Wilsonville SD 3J,1922,West Linn-Wilsonville SD 3J,1922,West Linn-Wilsonville SD 3J,District,District,NA,Public,37.840000000000003,172014.231631412,4545.8306456504297,148.753571660945,4397.0770739894797,16182.936155563901,50047.857531978101,70842.238972993699,18011.980586926798,16929.218383949501,15875.339512633,0,156138.89211877901,130181.22477369,7355.7937777503303,5628.8351516501598,12973.038415687801,0,0,0,15377.4180908279,497.92142180502401,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Rosemont Ridge Middle School,1922,West Linn-Wilsonville SD 3J,2787,Rosemont Ridge Middle School,Regular,Junior High/Middle School,Not Virtual,Public,753.79,10595716.0923848,14056.588827637401,294.34040619045498,13762.2484214469,6024499.2340989001,1950574.5210631499,1924597.7713597501,358806.84055548598,337237.72530753998,316243.97915506398,7169114.4100000001,3110357.7032297701,9086518.3307759091,653722.31559541204,221870.85478230301,317360.61207614501,0,0,0,306325.15810478898,9918.8210502750899,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Three Rivers Charter School,1922,West Linn-Wilsonville SD 3J,3452,Three Rivers Charter School,Charter,Elementary,Not Virtual,Public,109.739803921568,570962.05371433601,5202.8710942695297,148.753571660945,5054.1175226085898,46932.141664557399,206920.80797711099,215776.11454178701,52236.554382887203,49096.435147992503,46040.080478453398,72103.489999999903,452818.48323588201,387865.13850249699,83109.531407447503,16324.187786705101,37623.115539232604,0,0,0,44596.058300936696,1444.0221775166999,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Bolton Primary School,1922,West Linn-Wilsonville SD 3J,3455,Bolton Primary School,Regular,Elementary,Not Virtual,Public,216.55,4588879.0363156004,21190.852164929998,148.753571660945,21042.0985932691,2827676.8854251401,870403.684475419,690837.66733619897,103078.604548071,96882.194530768407,90851.077469891097,3604479.41,893548.54884570895,3881880.70602385,476192.67044851498,32212.585943177601,107741.996430158,0,0,0,88001.582652452402,2849.49481743863,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Boones Ferry Primary School,1922,West Linn-Wilsonville SD 3J,3913,Boones Ferry Primary School,Regular,Elementary,Not Virtual,Public,497.57,9083645.1843562797,18256.014599666902,539.67671815289498,17716.337881513999,5886876.4610920697,1257106.72848272,1480209.23653785,236845.16862149001,222607.58962213999,208749.806588287,6821776.2299999902,2053119.1477679899,7869085.0777866105,456565.96398507402,268526.944651336,280717.391344973,0,0,0,202202.48201514999,6547.32457313758,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Lowrie Primary School,1922,West Linn-Wilsonville SD 3J,5056,Lowrie Primary School,Regular,Elementary,Not Virtual,Public,476.43,7751874.0845072297,16270.751389516199,312.270163815091,15958.4812257011,4716887.1012842301,1294487.33820191,1300567.4191834901,226782.450080062,213149.77575753399,199880.76120517199,5586103.9900000002,1965889.3333020599,6447921.4433966503,751879.56682699698,148774.874146424,203417.43893198101,0,0,0,193611.60943480901,6269.1517703638401,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Trillium Creek Primary School,1922,West Linn-Wilsonville SD 3J,5057,Trillium Creek Primary School,Regular,Elementary,Not Virtual,Public,465.42,7401905.6090986198,15903.711935668,399.16818641750899,15504.543749250501,4489088.6927040797,1255553.88622973,1227497.36354151,221541.649174616,208224.017448673,195261.64154253801,5286185.1100000003,1920458.85755608,6323143.0610298896,488786.820762171,185780.85732243699,208933.22844158101,0,0,0,189137.36595753499,6124.2755850024896,0,2022-23 School Level Spending Report.xlsx,2023
22-23,West Linn-Wilsonville SD 3J-Meridian Creek Middle School,1922,West Linn-Wilsonville SD 3J,5377,Meridian Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,395.88,6532246.6960000899,16500.572638173398,148.753571660945,16351.8190665124,3502769.15851122,1444234.13445453,1219690.5000589001,188440.35081270101,177112.55216273601,166086.92934093901,4732643.26,1633516.5066591499,5639352.9077433599,516271.76016743598,58888.563949134899,151646.53479922001,0,0,0,160877.70279590299,5209.2265450362802,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-Forest Hills Elementary School,1923,Lake Oswego SD 7J,53,Forest Hills Elementary School,Regular,Elementary,Not Virtual,Public,418.05,7219783.3552283701,17270.143177199701,339.28530716795598,16930.857870031799,4502976.4422575003,1047250.28578118,1101882.2537928701,335380.79741484299,232293.57598196599,174596.74774904599,4078106.78,2967079.8274793201,6088753.2584523102,688961.79127337702,141838.22266156401,125633.335092069,0,0,0,172576.04703739099,2020.7007116551499,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-Hallinan Elementary School,1923,Lake Oswego SD 7J,54,Hallinan Elementary School,Regular,Elementary,Not Virtual,Public,361.15,6420943.1796644498,17779.158741975501,339.28530716795598,17439.873434807501,3989313.67823896,987941.73150549899,953278.48884773604,289732.74724643101,200676.53382582701,150832.71247355099,3706874.3,2563236.1671909001,5326020.1830739202,691339.67147800501,122532.888683707,130217.72395527,0,0,0,149087.04553894,1745.6669346113099,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-Lake Grove Elementary School,1923,Lake Oswego SD 7J,55,Lake Grove Elementary School,Regular,Elementary,Not Virtual,Public,430.41,7283212.8566021798,16921.569797639801,339.28530716795598,16582.284490471899,4424486.5718685603,1101292.7931950199,1172975.3476473801,345296.61288200598,239161.53100920399,179758.84750308999,4048649.96999999,3054804.0390990898,6114228.3652691301,681231.27976671304,146031.78905816001,161962.57500508899,0,0,0,177678.40307466401,2080.4444284260098,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-River Grove Elementary School,1923,Lake Oswego SD 7J,56,River Grove Elementary School,Regular,Elementary,Not Virtual,Public,335.75,6453199.3967765197,19220.251367912198,848.73043002722602,18371.520937884899,4068840.1701709302,973199.18947382295,955241.67600755196,269355.58601132297,186562.775112893,140224.51394986801,3930013.39,2382961.4928266499,5287109.8036607197,592834.27599817305,284961.24188164098,148069.56128611899,0,0,0,138601.62131994701,1622.8926299203799,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-Westridge Elementary School,1923,Lake Oswego SD 7J,58,Westridge Elementary School,Regular,Elementary,Not Virtual,Public,473.94,7904390.2463191804,16678.039933998301,339.28530716795598,16338.7546268304,4850855.6138725504,1199450.5765626901,1210516.0794990801,380218.57463650499,263349.40174833802,197938.96095726101,4342696.2,3363755.0853619198,6732027.6128933998,662965.14213037805,160800.878479181,150657.651858953,0,0,0,195648.108438945,2290.8525183156098,0,2022-23 School Level Spending Report.xlsx,2023
22-23,Lake Oswego SD 7J-Lake Oswego Middle School,1923,Lake Oswego SD 7J,59,Lake Oswego Middle School,Regular,Junior High/Middle School,Not Virtual,Public,823.53,13831325.3935984,16795.168838534599,339.28530716795598,16455.883531366599,8081700.7117309496,2598453.41560023,2032891.4511171901,660677.30676963599,457602.50838040502,343943.69016570301,7642436.7199999997,5844944.9834327204,11545601.467714701,1411669.6492246401,279411.62901202601,250698.95748133399,0,0,0,339963.04752231197,3980.6426433904298,0,2022-23 School Level Spending Report.xlsx,2023
